plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Viburnum rafinesqueanum,0.09090909090909091,0.09090909090909091,0.13886244387355456,0.1308303690594047,2.0
Viburnum rhytidophyllum,0.0,0.0,0.0,0.0,65.0
Viburnum sieboldii,0.0,0.0,0.0,0.0,261.0
Vicia acutifolia,0.0,0.0,0.0,0.0,22.0
Vicia benghalensis,0.02857142857142857,0.05714285714285714,0.2122263659729146,0.21265535561305673,2.0
Vinca minor,0.08108108108108109,0.13513513513513514,0.31252911522154636,0.27483089727131266,2.0
Viola lobata,0.0,0.0,0.0,0.0,115.0
Viola pedata,0.05714285714285714,0.11428571428571428,0.3052348839397012,0.26823823643860306,1.0
Viola sempervirens,0.0,1.0,0.0,0.23540891336663824,18.0
Vitis rotundifolia,0.0,0.5,0.0,0.1843846139307386,16.0
Wahlenbergia marginata,0.0,0.0,0.0,0.0,528.0
Wisteria frutescens,0.25,0.3333333333333333,0.20641593223508908,0.2344162393001318,7.0
Xylorhiza cognata,0.14285714285714285,0.14285714285714285,0.11838279295536291,0.11838279295536291,4.0
Yucca campestris,0.0,0.14285714285714285,0.0,0.07428207290250749,12.0
Zanthoxylum americanum,0.09523809523809523,0.09523809523809523,0.15457433957839828,0.0997572316736576,5.0
Zephyranthes simpsonii,0.0,0.0,0.0,0.0,460.0
Zizia aurea,0.04375,0.0625,0.6371130896657825,0.5137704591023302,2.0
